File,Cluster
1512.05904,3
1512.06065,1
1512.06161,1
1512.06293,4
1512.06383,3
1512.06499,1
1512.06528,3
1512.07469,3
1512.09180,1
1601.00126,1
1601.00152,3
1601.00530,1
1601.00721,3
1601.01087,3
1601.01090,1
1601.01360,1
1601.01909,3
1601.02200,1
1601.02788,3
1601.03118,3
1601.03468,3
1601.03675,3
1601.04131,1
1601.04180,1
1601.04657,3
1601.04779,1
1601.04961,1
1601.05650,1
1601.05661,1
1601.05839,3
1601.05927,3
1601.06055,1
1601.06101,3
1601.06405,3
1601.06689,1
1601.06847,3
1601.06885,1
1601.07087,1
1601.07254,1
1601.07315,3
1601.07322,3
1602.00043,1
1602.00139,1
1602.00339,3
1602.00734,1
1602.00844,1
1602.00877,1
1602.00883,3
1602.00914,1
1602.01161,3
1602.01242,1
1602.01906,1
1602.02040,3
1602.02178,3
1602.02205,3
1602.02367,1
1602.03084,1
1602.03115,1
1602.03400,1
1602.03476,1
1602.03508,3
1602.03644,3
1602.03969,1
1602.04396,1
1602.04514,1
1602.05480,1
1602.06209,3
1602.06598,3
1602.06698,3
1602.07225,1
1602.07449,3
1602.07731,3
1602.07743,1
1602.07757,3
1602.08207,1
1602.08255,3
1602.08394,3
1602.08444,3
1602.08455,3
1602.08615,1
1602.08714,3
1603.00133,1
1603.00154,3
1603.00587,1
1603.00762,1
1603.01399,1
1603.01566,1
1603.01943,1
1603.02034,2
1603.02365,3
1603.02558,1
1603.02701,3
1603.02780,1
1603.02863,1
1603.03551,2
1603.03600,3
1603.03898,3
1603.04591,1
1603.04664,3
1603.04822,3
1603.05063,1
1603.05540,3
1603.05823,3
1603.06185,3
1603.06477,1
1603.06848,1
1603.06934,3
1603.07031,3
1603.07181,1
1603.07327,3
1603.08078,3
1603.08106,4
1603.08111,3
1603.08132,3
1603.08188,1
1604.00274,3
1604.00635,1
1604.00741,3
1604.01469,3
1604.01476,1
1604.02752,1
1604.03280,3
1604.03296,1
1604.03322,3
1604.03695,3
1604.03744,1
1604.04256,1
1604.04321,1
1604.04325,1
1604.04397,1
1604.04567,3
1604.04615,1
1604.04666,1
1604.04860,3
1604.04888,1
1604.04961,3
1604.04966,3
1604.05001,3
1604.05055,3
1604.05640,1
1604.05913,1
1604.06151,3
1604.06221,3
1604.06293,1
1604.06409,1
1604.06578,1
1604.06980,1
1604.07281,1
1604.07525,3
1604.07549,1
1604.07957,3
1604.08230,1
1604.08231,1
1604.08538,1
1604.08600,1
1604.08692,1
1604.08729,3
1604.08763,3
1605.00204,3
1605.00705,1
1605.00769,3
1605.00873,3
1605.01120,1
1605.01191,3
1605.01233,1
1605.01348,3
1605.01696,3
1605.02317,1
1605.02330,3
1605.02349,3
1605.02818,1
1605.02856,3
1605.02952,1
1605.04128,1
1605.04184,1
1605.04418,3
1605.04626,3
1605.04805,3
1605.04814,3
1605.04851,1
1605.04989,1
1605.05137,3
1605.05281,1
1605.05284,1
1605.05412,1
1605.05716,1
1605.05875,3
1605.06096,1
1605.06134,1
1605.07098,1
1605.07358,1
1605.07362,3
1605.07505,1
1605.07516,1
1605.07943,3
1605.08102,3
1605.08296,1
1605.08936,1
1605.09125,1
1605.09409,3
1605.09519,3
1605.09716,3
1606.00623,3
1606.01750,3
1606.02213,3
1606.02809,3
1606.03150,3
1606.03242,1
1606.03639,3
1606.03665,3
1606.03971,3
1606.03986,3
1606.04322,3
1606.04488,3
1606.05025,3
1606.05268,1
1606.05396,3
1606.05562,3
1606.05673,3
1606.06039,1
1606.06504,3
1606.06794,3
1606.07036,3
1606.07142,3
1606.07176,3
1606.07241,3
1606.07904,3
1606.08405,3
1606.08557,1
1606.09073,1
1606.09076,3
1606.09137,3
1606.09233,1
1607.00226,3
1607.00355,1
1607.00964,1
1607.01383,3
1607.01533,2
1607.01827,1
1607.01864,1
1607.01908,3
1607.01924,3
1607.02674,3
1607.02677,1
1607.03128,3
1607.03260,3
1607.03272,3
1607.03519,1
1607.03572,3
1607.03683,3
1607.04525,3
1607.04700,3
1607.04813,1
1607.04926,1
1607.04931,3
1607.05966,4
1607.06255,3
1607.06540,3
1607.06694,1
1607.07234,3
1607.07368,3
1607.07508,1
1607.07719,3
1607.07798,1
1607.08200,3
1607.08297,1
1608.00098,3
1608.00209,1
1608.01588,1
1608.01756,3
1608.03875,3
1608.03961,1
1608.04138,3
1608.04198,3
1608.04878,3
1608.05102,1
1608.05211,3
1608.05473,3
1608.05664,1
1608.05743,3
1608.06128,3
1608.06341,3
1608.06417,1
1608.07015,1
1608.07632,3
1608.07767,3
1608.07800,3
1608.08576,3
1608.08907,1
1609.00934,3
1609.01443,3
1609.01530,3
1609.01809,1
1609.01856,3
1609.02227,3
1609.02422,1
1609.03260,1
1609.04135,3
1609.04535,3
1609.04602,1
1609.04891,3
1609.05252,1
1609.05448,1
1609.06261,3
1609.06395,3
1609.06420,1
1609.06638,4
1609.07183,1
1609.07830,3
1609.07866,3
1609.08137,1
1609.08182,3
1609.08192,3
1609.08398,3
1609.08656,3
1609.08845,3
1609.08878,1
1609.09454,3
1609.09661,3
1610.00057,3
1610.00070,1
1610.00185,3
1610.01426,3
1610.01982,3
1610.02307,3
1610.02809,3
1610.04027,3
1610.04378,1
1610.05094,3
1610.05598,1
1610.06273,3
1610.06659,1
1610.06769,3
1610.06937,1
1610.07037,1
1610.07240,3
1610.07250,3
1610.07304,1
1610.07387,3
1610.08004,1
1610.08192,1
1610.08693,3
1610.09054,1
1610.09244,3
1610.09289,1
1610.09407,3
1610.09638,3
1610.09785,3
1610.09929,1
1611.00123,3
1611.00235,3
1611.00453,3
1611.01009,3
1611.01582,3
1611.01607,3
1611.01865,3
1611.01869,3
1611.01969,1
1611.02336,1
1611.02721,1
1611.02960,1
1611.03482,3
1611.03854,3
1611.04120,3
1611.04145,3
1611.04417,1
1611.05352,3
1611.05413,3
1611.05597,3
1611.05839,1
1611.05975,1
1611.05992,3
1611.05995,3
1611.06008,3
1611.06150,1
1611.06443,3
1611.06487,1
1611.07214,1
1611.07425,3
1611.07790,3
1611.07971,1
1611.08714,3
1611.09501,3
1611.09742,1
1611.10136,1
1611.10268,1
1612.00276,1
1612.00993,3
1612.01069,3
1612.01114,3
1612.01186,1
1612.01189,3
1612.02145,1
1612.02334,1
1612.02545,1
1612.02574,3
1612.02925,3
1612.03227,3
1612.03271,3
1612.03357,3
1612.03757,3
1612.03993,3
1612.04065,3
1612.04128,1
1612.04130,1
1612.04775,3
1612.04797,1
1612.05880,1
1612.05887,3
1612.06809,1
1612.06995,3
1612.07163,3
1612.07224,3
1612.07294,2
1612.07999,3
1612.08176,1
1612.08465,3
1612.08666,3
1612.09592,2
1701.00645,3
1701.01043,1
1701.01090,2
1701.01154,1
1701.01156,3
1701.01167,4
1701.01211,1
1701.01491,3
1701.01530,1
1701.02009,1
1701.02292,1
1701.02578,1
1701.02658,1
1701.02882,1
1701.02895,3
1701.02900,1
1701.03253,3
1701.03282,3
1701.03767,1
1701.03896,1
1701.04028,2
1701.04426,1
1701.04926,1
1701.05284,1
1701.05392,3
1701.05523,1
1701.05711,1
1701.06063,3
1701.06289,3
1701.06605,1
1701.06688,1
1701.06927,1
1701.07007,1
1701.07371,1
1701.07380,1
1701.07531,1
1701.07540,1
1701.07629,1
1701.07636,3
1701.07871,3
1701.07908,3
1701.08126,1
1701.08174,1
1701.08314,1
1701.08712,1
1701.08906,3
1702.00153,1
1702.00276,3
1702.00852,1
1702.01309,1
1702.01389,3
1702.01648,3
1702.02562,3
1702.02685,1
1702.02891,1
1702.03049,3
1702.03589,1
1702.03590,1
1702.03786,1
1702.04054,3
1702.04080,3
1702.04098,1
1702.04877,1
1702.05214,1
1702.05309,3
1702.05622,3
1702.05719,1
1702.06493,3
1702.06878,3
1702.07207,3
1702.07560,1
1702.07657,3
1702.08099,3
1702.08133,3
1702.08225,1
1702.08258,1
1702.08800,3
1703.00143,3
1703.00147,3
1703.00178,2
1703.00188,1
1703.00662,3
1703.02141,1
1703.02799,3
1703.03028,3
1703.03303,1
1703.03338,3
1703.03946,1
1703.04141,3
1703.04959,3
1703.05271,3
1703.05304,1
1703.05346,3
1703.05650,3
1703.05752,3
1703.07041,3
1703.07074,3
1703.07499,3
1703.08093,1
1703.08227,3
1703.08271,1
1703.09992,3
1703.10326,1
1703.10638,3
1703.10666,3
1704.00243,4
1704.00658,3
1704.01027,3
1704.01154,1
1704.01223,1
1704.01306,1
1704.01470,1
1704.01995,3
1704.02245,3
1704.02262,1
1704.03288,3
1704.03591,3
1704.04459,3
1704.04607,3
1704.04611,3
1704.05186,3
1704.05296,3
1704.05537,3
1704.05711,3
1704.06461,3
1704.06765,1
1704.07553,3
1704.08627,1
1705.00494,3
1705.00680,1
1705.00803,1
1705.01002,3
1705.01376,1
1705.01864,3
1705.02111,1
1705.02138,3
1705.02242,3
1705.02357,1
1705.02398,3
1705.02436,1
1705.02556,4
1705.02738,3
1705.03099,1
1705.03326,1
1705.03420,1
1705.03723,3
1705.04108,3
1705.04390,3
1705.04616,3
1705.04909,3
1705.05168,3
1705.05252,3
1705.05369,3
1705.05509,1
1705.05528,3
1705.05590,3
1705.05779,1
1705.06181,1
1705.06616,1
1705.06670,1
1705.06799,3
1705.07576,1
1705.07695,4
1705.08040,3
1705.08966,3
1705.09098,3
1705.09373,3
1705.09468,3
1705.09507,1
1705.09772,3
1705.10299,1
1705.10520,1
1705.10630,3
1705.10717,1
1705.10942,1
1706.00668,1
1706.00728,3
1706.00800,1
1706.01304,3
1706.01563,1
1706.02853,3
1706.02981,3
1706.03504,1
1706.04350,3
1706.04410,1
1706.04626,3
1706.05179,3
1706.05201,4
1706.05512,3
1706.05583,3
1706.05861,3
1706.05883,1
1706.06054,1
1706.06166,1
1706.06207,3
1706.06439,3
1706.06775,1
1706.06997,1
1706.08114,1
1706.08280,1
1706.08487,3
1706.08494,1
1706.08709,3
1706.09183,3
1706.09288,1
1706.09817,3
1706.09927,3
1706.10198,3
1707.00052,1
1707.00330,3
1707.00519,3
1707.00575,1
1707.01039,3
1707.01063,1
1707.01064,3
1707.01210,3
1707.01280,3
1707.01996,3
1707.02222,3
1707.02241,1
1707.03072,3
1707.03083,1
1707.03539,3
1707.03642,1
1707.03987,1
1707.04088,3
1707.04202,3
1707.04621,3
1707.04863,1
1707.06157,3
1707.06271,1
1707.06333,3
1707.06510,0
1707.06740,3
1707.06774,3
1707.07101,3
1707.07234,3
1707.07449,3
1707.08050,3
1707.08089,3
1707.08202,3
1707.08203,3
1707.08204,1
1707.08209,1
1707.08305,1
1707.08621,3
1707.09108,2
1707.09441,3
1707.09662,3
1707.09696,3
1707.09754,1
1708.00483,1
1708.00852,3
1708.00905,3
1708.01443,1
1708.01761,1
1708.01767,3
1708.02146,1
1708.02444,1
1708.02501,3
1708.03102,1
1708.03963,3
1708.04257,3
1708.04407,3
1708.05083,3
1708.05868,3
1708.06215,3
1708.06268,3
1708.06478,3
1708.06650,1
1708.07088,3
1708.07313,3
1708.07811,3
1708.07980,3
1708.08832,3
1708.09313,1
1708.09517,1
1709.00509,1
1709.00521,3
1709.00560,3
1709.00675,1
1709.00873,1
1709.01019,3
1709.01347,3
1709.01899,2
1709.02134,3
1709.02497,1
1709.03424,1
1709.03765,1
1709.04035,4
1709.04092,3
1709.04163,1
1709.04248,3
1709.04770,1
1709.05037,3
1709.05172,3
1709.05299,3
1709.05883,3
1709.06173,3
1709.06616,1
1709.06827,3
1709.06832,3
1709.07278,3
1709.07346,1
1709.07548,1
1709.07949,1
1709.08224,3
1709.08237,3
1709.08377,3
1709.08483,3
1709.09447,3
1709.09862,4
1709.09936,1
1709.10371,1
1710.00617,3
1710.00980,3
1710.01189,3
1710.02273,3
1710.02342,1
1710.02380,3
1710.02668,3
1710.02811,3
1710.04163,3
1710.04361,1
1710.04746,3
1710.04830,3
1710.04971,3
1710.06482,3
1710.06587,3
1710.06693,1
1710.06752,3
1710.06753,3
1710.06908,1
1710.07216,1
1710.07873,3
1710.08314,3
1710.09034,3
1710.09142,1
1710.09638,1
1710.10001,3
1710.10202,1
1710.10587,3
1710.10669,3
1710.11009,3
1710.11240,2
1711.00131,3
1711.00540,3
1711.00625,3
1711.00745,3
1711.01082,3
1711.01293,1
1711.01938,3
1711.02026,3
1711.02758,3
1711.02770,1
1711.02776,3
1711.02968,3
1711.03477,3
1711.03525,1
1711.04096,3
1711.04238,1
1711.04614,3
1711.05572,1
1711.06915,3
1711.07175,3
1711.07197,3
1711.07668,3
1711.07956,3
1711.08150,1
1711.08516,4
1711.10001,3
1711.10064,3
1711.10360,1
1711.10430,3
1711.10539,1
1711.10643,3
1711.10954,3
1712.00549,3
1712.00552,3
1712.00599,3
1712.00764,1
1712.01117,1
1712.01628,1
1712.01914,1
1712.02055,3
1712.02426,1
1712.02601,3
1712.02770,1
1712.02934,3
1712.02985,1
1712.03063,3
1712.03898,1
1712.04689,3
1712.04903,1
1712.04981,3
1712.06088,2
1712.06212,1
1712.07056,3
1712.07062,3
1712.07756,1
1712.07781,3
1712.07906,1
1712.08201,1
1712.08538,1
1712.08720,3
1712.08919,3
1712.09090,3
1712.10299,1
1801.00121,3
1801.00387,3
1801.00398,1
1801.00444,3
1801.00988,3
1801.01652,3
1801.02329,1
1801.02594,3
1801.02745,1
1801.02868,1
1801.02913,1
1801.02987,3
1801.03153,1
1801.03687,1
1801.03813,3
1801.03861,1
1801.03920,1
1801.03931,3
1801.03951,1
1801.04064,3
1801.04067,3
1801.04223,2
1801.04229,1
1801.04466,1
1801.04489,3
1801.04504,3
1801.04537,1
1801.05114,1
1801.05227,2
1801.05844,3
1801.05926,1
1801.05989,1
1801.06328,3
1801.06374,3
1801.06682,3
1801.06718,1
1801.06854,3
1801.06956,3
1801.07003,1
1801.07400,1
1801.07423,3
1801.07430,3
1801.07560,3
1801.08181,3
1801.08276,3
1801.08294,1
1801.08901,1
1801.09021,1
1801.10083,3
1801.10090,3
1801.10264,1
1802.00263,1
1802.00695,1
1802.00880,3
1802.01088,3
1802.01292,3
1802.01799,3
1802.02076,3
1802.02265,1
1802.02706,3
1802.03056,1
1802.03271,3
1802.03991,3
1802.04172,3
1802.04309,3
1802.04497,1
1802.04627,1
1802.04769,3
1802.06001,3
1802.06401,3
1802.06670,3
1802.06832,1
1802.07105,1
1802.07410,3
1802.07598,1
1802.07665,1
1802.07936,1
1802.08776,3
1802.09035,3
1802.09905,1
1802.10197,1
1802.10407,3
1802.10479,3
1802.10540,1
1803.00117,1
1803.00262,1
1803.00486,1
1803.00651,1
1803.00678,1
1803.00773,1
1803.00969,3
1803.01076,1
1803.01358,3
1803.01372,3
1803.01373,1
1803.02412,3
1803.02741,3
1803.03608,3
1803.03610,3
1803.03682,1
1803.03986,3
1803.04195,3
1803.05094,1
1803.05641,3
1803.05815,3
1803.05897,4
1803.06007,3
1803.06082,3
1803.06291,3
1803.06871,1
1803.07011,3
1803.07243,3
1803.07305,3
1803.07395,3
1803.07614,3
1803.07937,1
1803.08189,3
1803.08686,3
1803.08688,1
1803.09190,3
1803.09467,3
1803.09515,3
1803.09617,3
1803.10998,1
1804.00209,3
1804.00602,1
1804.00907,3
1804.01690,3
1804.01706,1
1804.01773,1
1804.01785,1
1804.01834,3
1804.02238,3
1804.03269,3
1804.03593,4
1804.04818,3
1804.05504,1
1804.05529,1
1804.05963,3
1804.05977,1
1804.06372,1
1804.06454,1
1804.07181,3
1804.07368,1
1804.08464,3
1804.08980,1
1804.08993,3
1804.09097,1
1804.09360,3
1804.09547,3
1804.09791,1
1804.09903,1
1804.10298,3
1804.10319,1
1804.10445,3
1804.10695,1
1804.10849,3
1804.10994,3
1804.11097,3
1805.00599,4
1805.00716,3
1805.00743,1
1805.02313,1
1805.02558,1
1805.03338,1
1805.03804,1
1805.04168,3
1805.04404,3
1805.04625,1
1805.04666,1
1805.04722,1
1805.04985,3
1805.05101,3
1805.05381,3
1805.05591,3
1805.05906,3
1805.06182,3
1805.06775,3
1805.07132,3
1805.07166,1
1805.07190,3
1805.07631,4
1805.07776,3
1805.07999,3
1805.08345,3
1805.08635,3
1805.08855,4
1805.08912,3
1805.08943,3
1805.09025,1
1805.09306,1
1805.09409,1
1805.09549,3
1805.09555,1
1805.10268,1
1805.10424,3
1805.11514,3
1805.11763,1
1805.11892,3
1805.11915,3
1805.12009,3
1805.12586,1
1806.00138,1
1806.00241,3
1806.00673,3
1806.01602,3
1806.01895,3
1806.02081,3
1806.02099,1
1806.02937,3
1806.03343,3
1806.03487,1
1806.03511,1
1806.04295,1
1806.04437,3
1806.04753,3
1806.05121,1
1806.05165,3
1806.05715,1
1806.06243,1
1806.07223,3
1806.07496,1
1806.09004,3
1806.09095,1
1806.09836,3
1806.09894,3
1806.10062,1
1806.10465,3
1806.10976,1
1806.11301,3
1807.00327,3
1807.01185,1
1807.02151,3
1807.02924,3
1807.03518,1
1807.04042,1
1807.04392,3
1807.04578,3
1807.04851,3
1807.04948,3
1807.05294,1
1807.05718,3
1807.06306,3
1807.06448,1
1807.06463,3
1807.06695,3
1807.07438,3
1807.07707,3
1807.08143,3
1807.10191,3
1807.10229,3
1807.10481,3
1807.10490,3
1807.11087,1
1807.11190,1
1807.11386,1
1808.00101,3
1808.00143,1
1808.00144,3
1808.00519,3
1808.00591,3
1808.00714,1
1808.01672,4
1808.03800,1
1808.03949,3
1808.05089,3
1808.05366,1
1808.05475,1
1808.06015,3
1808.07051,3
1808.07102,1
1808.07864,3
1808.08006,3
1808.08519,1
1808.09129,1
1808.09360,3
1808.09414,1
1808.09616,1
1808.09904,3
1808.10400,1
1809.00606,1
1809.01859,3
1809.01872,1
1809.02274,3
1809.02613,1
1809.02716,1
1809.02893,3
1809.03069,3
1809.03117,3
1809.03309,3
1809.03422,1
1809.03615,1
1809.03657,3
1809.03682,4
1809.03706,3
1809.04037,1
1809.04354,3
1809.04464,1
1809.04580,3
1809.04662,1
1809.04702,1
1809.05397,3
1809.06059,2
1809.06332,3
1809.06648,1
1809.07104,1
1809.07348,1
1809.07535,3
1809.07665,3
1809.09411,3
1809.09459,1
1809.10289,1
1809.10839,3
1809.10910,1
1809.10934,1
1810.01567,1
1810.01685,1
1810.03755,3
1810.03961,3
1810.04230,1
1810.04408,2
1810.05419,3
1810.06405,4
1810.06741,3
1810.07863,1
1810.08573,3
1810.08711,1
1810.08941,3
1810.10167,1
1810.12054,3
1811.00534,3
1811.00732,3
1811.00747,1
1811.02070,1
1811.02249,3
1811.02851,1
1811.03269,3
1811.03289,1
1811.03316,3
1811.03832,3
1811.04663,3
1811.05142,3
1811.05251,4
1811.07097,3
1811.07517,3
1811.08730,2
1811.10315,1
1811.10489,3
1811.11649,1
1811.11932,1
1811.12322,1
1812.00084,3
1812.00127,1
1812.00306,1
1812.00508,1
1812.00834,1
1812.01196,3
1812.01202,3
1812.01566,1
1812.01722,3
1812.01751,3
1812.01947,3
1812.02078,3
1812.02979,4
1812.02986,3
1812.03267,3
1812.03436,1
1812.03977,1
1812.04142,1
1812.04331,1
1812.04443,3
1812.05333,3
1812.05775,1
1812.06885,3
1812.06905,3
1812.07082,1
1812.10955,1
1812.11242,3
1901.01046,3
1901.01053,2
1901.02044,3
1901.02523,1
1901.02678,1
1901.03020,3
1901.03188,1
1901.03261,1
1901.03301,3
1901.03585,3
1901.03610,3
1901.03641,3
1901.04286,3
1901.04476,3
1901.04668,1
1901.04962,3
1901.05153,1
1901.05177,3
1901.05262,1
1901.05336,3
1901.05428,3
1901.05459,1
1901.05747,3
1901.05898,1
1901.05999,3
1901.06089,1
1901.06278,1
1901.06294,1
1901.06341,1
1901.06368,1
1901.06377,1
1901.06527,1
1901.06669,3
1901.06741,1
1901.06849,3
1901.06923,1
1901.07159,3
1901.07162,1
1901.08007,1
1901.08693,3
1901.08763,3
1901.09183,1
1901.09559,1
1901.09844,3
1901.10202,1
1901.10535,3
1901.10674,1
1901.10830,3
1901.11105,1
1902.00700,3
1902.00824,3
1902.00936,3
1902.00948,3
1902.01663,1
1902.01764,1
1902.01812,1
1902.02650,1
1902.03726,1
1902.04320,2
1902.04600,3
1902.06289,4
1902.06844,3
1902.07820,3
1902.07862,3
1902.08542,3
1902.08657,1
1902.09529,3
1902.09993,3
1902.10265,2
1902.10330,3
1902.11152,3
1903.00205,3
1903.00269,3
1903.01042,3
1903.01223,3
1903.01293,4
1903.01642,3
1903.01798,3
1903.01819,3
1903.01921,3
1903.02077,1
1903.02551,3
1903.02686,3
1903.02933,1
1903.03085,3
1903.03347,3
1903.03517,1
1903.03723,3
1903.04692,3
1903.04766,3
1903.05818,1
1903.06822,3
1903.07335,3
1903.08314,1
1903.08398,4
1903.08566,3
1903.08860,3
1903.08925,2
1903.09074,3
1903.09266,1
1903.09334,1
1903.09918,3
1903.09954,1
1903.10986,1
1903.11261,3
1903.11515,1
1903.11787,1
1904.00327,3
1904.00647,3
1904.01185,3
1904.01257,3
1904.01323,3
1904.01697,1
1904.01711,3
1904.01922,3
1904.02023,1
1904.02086,3
1904.02808,1
1904.03510,1
1904.03512,3
1904.03657,3
1904.03825,4
1904.03964,1
1904.04017,1
1904.04057,3
1904.05285,1
1904.06073,1
1904.06198,1
1904.06761,4
1904.06946,3
1904.07377,1
1904.08038,1
1904.08280,3
1904.08306,1
1904.08365,3
1904.08774,1
1904.08966,3
1904.09653,3
1904.10444,3
1904.10589,3
1904.10789,1
1904.11383,1
1904.12197,1
1904.12300,3
1904.12363,1
1904.12556,3
1904.12824,1
1905.00124,3
1905.00603,1
1905.01162,3
1905.01516,3
1905.02905,1
1905.02910,3
1905.03019,1
1905.03527,3
1905.03567,1
1905.03598,1
1905.03901,1
1905.03913,1
1905.04474,1
1905.05046,3
1905.05223,1
1905.05351,1
1905.05368,3
1905.05446,3
1905.05906,3
1905.05958,3
1905.06479,3
1905.06942,1
1905.07097,1
1905.07459,3
1905.08237,3
1905.08410,3
1905.08992,3
1905.13212,4
1906.00186,3
1906.01680,1
1906.02377,1
1906.02778,4
1906.04782,3
1906.05523,1
1906.06172,1
1906.06453,1
1906.06858,3
1906.07346,3
1906.08938,3
1906.09792,1
1906.09970,3
1906.10105,1
1906.10310,1
1906.10386,3
1906.10806,3
1906.11231,1
1907.00393,1
1907.00784,1
1907.00928,3
1907.01077,1
1907.01081,1
1907.01133,1
1907.01512,3
1907.02361,3
1907.02482,1
1907.02652,2
1907.03522,3
1907.03938,4
1907.04299,1
1907.04401,1
1907.04599,3
1907.04626,1
1907.05139,1
1907.05316,1
1907.05508,1
1907.05571,3
1907.05585,3
1907.05967,3
1907.06181,3
1907.06634,1
1907.07201,3
1907.07380,3
1907.07565,3
1907.07606,3
1907.08116,3
1907.08774,1
1907.09593,1
1907.10918,1
1907.12546,1
1907.13297,3
1908.00301,1
1908.00708,1
1908.01503,3
1908.02503,1
1908.03271,3
1908.03984,3
1908.04036,3
1908.04116,1
1908.04606,2
1908.04887,3
1908.05243,3
1908.05657,3
1908.06035,2
1908.07108,3
1908.07115,3
1908.07729,3
1908.09502,1
1908.09903,1
1908.10005,3
1908.10821,3
1908.11225,3
1908.11608,1
1909.01989,3
1909.02193,3
1909.02194,3
1909.02485,3
1909.02730,3
1909.03392,1
1909.06138,1
1909.06444,1
1909.06785,3
1909.07282,3
1909.07895,3
1909.08726,1
1909.09092,3
1909.09861,3
1909.10730,4
1909.11074,3
1909.11422,1
1909.11847,1
1909.12120,1
1909.12166,1
1909.13273,4
1909.13559,1
1909.13587,3
1910.00461,3
1910.00963,1
1910.01885,3
1910.01905,3
1910.02353,3
1910.02576,1
1910.02900,3
1910.05432,3
1910.05491,1
1910.05832,1
1910.05859,1
1910.05912,3
1910.07267,1
1910.07853,1
1910.09091,3
1910.09886,3
1910.09952,4
1910.10384,3
1910.10457,3
1910.10565,1
1910.10695,3
1910.10921,3
1910.11869,3
1910.12048,4
1910.12328,1
1910.13084,3
1910.13355,3
1910.13538,3
1910.13821,1
1910.13868,3
1910.14328,3
1911.00156,1
1911.00188,3
1911.01154,3
1911.01502,1
1911.02277,1
1911.03079,1
1911.03264,3
1911.03744,1
1911.04586,3
1911.05767,1
1911.06255,3
1911.06384,1
1911.07017,3
1911.07428,1
1911.07499,3
1911.07516,1
1911.07570,3
1911.09715,3
1911.09965,3
1911.10031,1
1911.10380,3
1911.11279,3
1911.11375,3
1911.12296,3
1911.12898,3
1911.13059,1
1911.13172,1
1911.13193,1
1912.00485,3
1912.00505,1
1912.01228,3
1912.01319,3
1912.01995,3
1912.02692,3
1912.03661,4
1912.03717,3
1912.04411,1
1912.05734,1
1912.06119,3
1912.06273,3
1912.06278,1
1912.06359,1
1912.06644,1
1912.07083,1
1912.07219,2
1912.07476,3
1912.10187,3
1912.10485,3
1912.10508,1
1912.10519,3
1912.10573,3
1912.11678,3
1912.11847,3
1912.12076,3
1912.12427,3
1912.12831,3
2001.00342,1
2001.00441,1
2001.00499,1
2001.00607,3
2001.01152,1
2001.01193,3
2001.01257,3
2001.01667,1
2001.01668,3
2001.02348,3
2001.02447,3
2001.02482,3
2001.02557,3
2001.02824,1
2001.02855,1
2001.03089,1
2001.03096,1
2001.03309,3
2001.03423,1
2001.03523,1
2001.03593,1
2001.03753,3
2001.03803,3
2001.03870,3
2001.03931,1
2001.04055,1
2001.04241,3
2001.04577,1
2001.04711,1
2001.04715,1
2001.05169,3
2001.05784,3
2001.05907,1
2001.06278,1
2001.06452,3
2001.06850,3
2001.07047,1
2001.08281,2
2001.08737,3
2001.09413,3
2001.10202,3
2001.10268,3
2001.10290,1
2001.10845,3
2001.11014,1
2001.11283,1
2001.11429,3
2001.11500,1
2002.00168,3
2002.01581,1
2002.01799,1
2002.02187,2
2002.02716,1
2002.02750,4
2002.02851,1
2002.03323,3
2002.03491,2
2002.04167,3
2002.05329,3
2002.05852,3
2002.05915,3
2002.06618,3
2002.06945,3
2002.07324,1
2002.07406,3
2002.07601,1
2002.07750,3
2002.07888,1
2002.07987,3
2002.08428,3
2002.08488,3
2002.09052,3
2002.09369,3
2002.09858,3
2002.10327,3
2002.11210,3
2002.11407,3
2002.12183,3
2002.12330,1
2003.00383,3
2003.00384,3
2003.00624,3
2003.01110,3
2003.01287,3
2003.01307,3
2003.01672,3
2003.01793,1
2003.02685,3
2003.03303,3
2003.03574,3
2003.03683,3
2003.04175,3
2003.04758,3
2003.05053,3
2003.07299,3
2003.07307,3
2003.07706,1
2003.08304,3
2003.08611,3
2003.08718,3
2003.09257,3
2003.10290,3
2003.11152,1
2003.11685,3
2003.11720,3
2003.12223,1
2003.13199,1
2003.13488,3
2004.00775,1
2004.01361,3
2004.03387,1
2004.03954,1
2004.04186,3
2004.04421,3
2004.04443,3
2004.04913,1
2004.04932,1
2004.04948,3
2004.05386,1
2004.05428,3
2004.06091,1
2004.06770,1
2004.07380,3
2004.08073,3
2004.08640,3
2004.09345,3
2004.09810,1
2004.10053,1
2004.10911,1
2004.11833,3
2004.11918,3
2004.12353,3
2004.12402,3
2004.12925,1
2004.13318,3
2004.14241,1
2005.00207,1
2005.00876,1
2005.01514,3
2005.01648,3
2005.02046,3
2005.02308,3
2005.03248,1
2005.03937,1
2005.04326,3
2005.05439,3
2005.05591,3
2005.06655,3
2005.06693,1
2005.07033,1
2005.07410,3
2005.07472,3
2005.08205,1
2005.08593,3
2005.09155,3
2005.09243,3
2005.09547,3
2005.10068,3
2005.12331,3
2005.13450,1
2006.00664,3
2006.00899,3
2006.01025,2
2006.02201,3
2006.02499,3
2006.03377,2
2006.04641,1
2006.07750,3
2006.09658,3
2006.10641,1
2006.12160,3
2006.12413,3
2006.12549,1
2006.12787,3
2006.15591,3
2006.15875,3
2006.15930,3
2007.00604,1
2007.01085,3
2007.01376,1
2007.01391,3
2007.02330,1
2007.02648,1
2007.02759,3
2007.04080,1
